종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"317770","엑스페릭스","4770","355","8.04",,,,,"2410","1.98","0","0.00"
"373200","엑스플러스","1680","114","7.28",,,,,"66","25.45","0","0.00"
"092870","엑시콘","19090","-210","-1.09","454","42.05",,,"13557","1.41","100","0.52"
"317870","엔바이오니아","16010","-10","-0.06",,,,,"4453","3.60","0","0.00"
"067570","엔브이에이치코리아","2400","85","3.67","137","17.52",,,"4958","0.48","150","6.25"
"236810","엔비티","4460","-65","-1.44",,,,,"1980","2.25","0","0.00"
"333620","엔시스","10900","530","5.11","218","50.00",,,"5588","1.95","40","0.37"
"101400","엔시트론","478","-4","-0.83","19","25.16",,,"631","0.76","0","0.00"
"036570","엔씨소프트","177400","-3300","-1.83","10446","16.98","9116","19.46","160025","1.11","3130","1.76"
"422040","엔에이치스팩23호","2145","0","0.00",,,,,,,"0","0.00"
"437780","엔에이치스팩24호","2225","0","0.00",,,,,,,"0","0.00"
"438580","엔에이치스팩25호","2335","15","0.65",,,,,,,"0","0.00"
"439410","엔에이치스팩26호","2090","-10","-0.48",,,,,,,"0","0.00"
"440820","엔에이치스팩27호","2150","0","0.00",,,,,,,"0","0.00"
"451700","엔에이치스팩29호","2020","-10","-0.49",,,,,,,"0","0.00"
"466910","엔에이치스팩30호","2050","-10","-0.49",,,,,,,"0","0.00"
"265740","엔에프씨","8620","430","5.25","412","20.92",,,"6809","1.27","40","0.46"
"354200","엔젠바이오","2780","35","1.28",,,,,"1264","2.20","0","0.00"
"455900","엔젤로보틱스","28800","-700","-2.37",,,,,"653","44.10","0","0.00"
"419080","엔젯","11870","260","2.24","30","395.67",,,"4588","2.59","0","0.00"
"208860","엔지스테크널러지","2205","0","0.00",,,,,"729","3.02","0","0.00"
"183490","엔지켐생명과학","1665","-45","-2.63",,,,,"2275","0.73","0","0.00"
"085310","엔케이","892","-1","-0.11","754","1.18",,,"2202","0.41","0","0.00"
"182400","엔케이맥스","2020","0","0.00","65","31.08",,,"1353","1.49","0","0.00"
"348370","엔켐","181800","-7000","-3.71",,,,,"15316","11.87","0","0.00"
"069410","엔텔스","3625","-45","-1.23",,,,,"5158","0.70","0","0.00"
"227950","엔투텍","604","12","2.03","105","5.75",,,"1074","0.56","0","0.00"
"291230","엔피","2660","95","3.70",,,,,"690","3.86","0","0.00"
"198080","엔피디","2365","5","0.21","153","15.46",,,"4317","0.55","0","0.00"
"048830","엔피케이","1302","0","0.00","91","14.31",,,"2378","0.55","30","2.30"
"096870","엘디티","2785","15","0.54",,,,,"2287","1.22","0","0.00"
"290650","엘앤씨바이오","20700","100","0.49","2132","9.71",,,"6478","3.20","100","0.48"
"066970","엘앤에프","112800","-1400","-1.23",,,,,"32742","3.45","0","0.00"
"156100","엘앤케이바이오","8880","-120","-1.33",,,,,"1773","5.01","0","0.00"
"073110","엘엠에스","6600","130","2.01",,,,,"14277","0.46","200","3.03"
"083310","엘오티베큠","13100","100","0.77","3273","4.00",,,"15723","0.83","200","1.53"
"037950","엘컴텍","1207","-12","-0.98","30","40.23",,,"888","1.36","0","0.00"
"170920","엘티씨","12750","490","4.00",,,,,"9438","1.35","0","0.00"
"058630","엠게임","5650","0","0.00","1144","4.94",,,"5957","0.95","150","2.65"
"058970","엠로","55100","-200","-0.36",,,,,"2524","21.83","0","0.00"
"019590","엠벤처투자","921","0","0.00","171","5.39",,,"703","1.31","0","0.00"
"169330","엠브레인","2310","0","0.00","218","10.60",,,"1676","1.38","120","5.19"
"097520","엠씨넥스","21950","50","0.23","1585","13.85","2386","9.20","18369","1.19","600","2.73"
"373170","엠아이큐브솔루션","9390","-130","-1.37","602","15.60",,,"4626","2.03","200","2.13"
"179290","엠아이텍","6930","-20","-0.29","398","17.41","640","10.83","2879","2.41","80","1.15"
"009780","엠에스씨","5580","50","0.90","1049","5.32",,,"8543","0.65","100","1.79"
"123040","엠에스오토텍","3970","-90","-2.22","268","14.81",,,"4618","0.86","75","1.89"
"323230","엠에프엠코리아","161","0","0.00",,,,,"526","0.31","0","0.00"
"032790","엠젠솔루션","1654","67","4.22",,,,,"895","1.85","0","0.00"
"033160","엠케이전자","9810","-80","-0.81",,,,,"17838","0.55","100","1.02"
"347890","엠투아이","6410","-80","-1.23","378","16.96",,,"4374","1.47","220","3.43"
"033310","엠투엔","2565","0","0.00","82","31.28",,,"3431","0.75","0","0.00"
"259630","엠플러스","11020","-130","-1.17","1646","6.70",,,"6141","1.79","100","0.91"
"105550","엣지파운드리","2275","50","2.25",,,,,"1219","1.87","0","0.00"
"060850","영림원소프트랩","8500","30","0.35","469","18.12",,,"5572","1.53","80","0.94"
"014440","영보화학","3505","-45","-1.27","306","11.45",,,"8403","0.42","50","1.43"
"143540","영우디에스피","838","18","2.20",,,,,"669","1.25","0","0.00"
"111770","영원무역","39150","1350","3.57","11762","3.33","8064","4.85","74013","0.53","1300","3.32"
"009970","영원무역홀딩스","82100","900","1.11","32032","2.56",,,"202971","0.40","3970","4.84"
"003520","영진약품","2435","10","0.41",,,,,"490","4.97","0","0.00"
"000670","영풍","313500","2000","0.64",,,,,"2216785","0.14","10000","3.19"
"036560","영풍정밀","10460","-20","-0.19","1855","5.64",,,"21362","0.49","600","5.74"
"006740","영풍제지","1298","-12","-0.92",,,,,"2724","0.48","40","3.08"
"012280","영화금속","868","-7","-0.80","145","5.99",,,"1307","0.66","20","2.30"
"265560","영화테크","8020","0","0.00","570","14.07",,,"5860","1.37","80","1.00"
"012160","영흥","514","-11","-2.10",,,,,"2800","0.18","0","0.00"
"036000","예림당","1838","-13","-0.70","391","4.70",,,"5677","0.32","0","0.00"
"250930","예선테크","636","-3","-0.47",,,,,"674","0.94","0","0.00"
"053280","예스24","5330","1175","28.28",,,,,"8802","0.61","200","3.75"
"015360","예스코홀딩스","43850","350","0.80","5541","7.91",,,"109369","0.40","8750","19.95"
"122640","예스티","20700","1590","8.32",,,,,"4102","5.05","0","0.00"
"045060","오공","2885","5","0.17","524","5.51",,,"6519","0.44","50","1.73"
"080520","오디텍","4125","30","0.73","279","14.78",,,"11630","0.35","100","2.42"
"007310","오뚜기","434000","3000","0.70","46617","9.31","45848","9.47","562474","0.77","9000","2.07"
"039830","오로라","6310","30","0.48","703","8.98","1121","5.63","13422","0.47","150","2.38"
"322310","오로스테크놀로지","23750","-50","-0.21","363","65.43","1041","22.82","6729","3.53","0","0.00"
"046120","오르비텍","2650","-5","-0.19",,,,,"1940","1.37","0","0.00"
"014940","오리엔탈정공","4020","30","0.75","196","20.51","509","7.90","1908","2.11","50","1.24"
"002630","오리엔트바이오","514","4","0.78",,,,,"602","0.85","0","0.00"
"065500","오리엔트정공","1277","0","0.00",,,,,"1185","1.08","0","0.00"
"271560","오리온","89600","-300","-0.33","9528","9.40","10931","8.20","72413","1.24","1250","1.40"
"001800","오리온홀딩스","15090","60","0.40","1423","10.60","1856","8.13","36513","0.41","750","4.97"
"010470","오리콤","6900","-620","-8.24","847","8.15",,,"10149","0.68","270","3.91"
"417860","오브젠","9920","120","1.22",,,,,"2101","4.72","0","0.00"
"352910","오비고","6990","0","0.00","33","211.82",,,"3017","2.32","0","0.00"
"053980","오상자이엘","4150","-25","-0.60","1265","3.28",,,"5083","0.82","0","0.00"
"036220","오상헬스케어","16730","-170","-1.01","9148","1.83",,,"23285","0.72","2000","11.95"
"052420","오성첨단소재","1897","17","0.90","167","11.36",,,"2791","0.68","0","0.00"
"039200","오스코텍","43200","1150","2.73",,,"495","87.27","2590","16.68","0","0.00"
"226400","오스테오닉","5250","-20","-0.38","193","27.20",,,"2620","2.00","0","0.00"
"031510","오스템","1343","-1","-0.07","325","4.13",,,"3776","0.36","50","3.72"
"368970","오에스피","3995","-45","-1.11",,,,,"3675","1.09","0","0.00"
"138080","오이솔루션","11040","-10","-0.09",,,,,"10629","1.04","100","0.91"
"080580","오킨스전자","6990","-100","-1.41","62","112.74",,,"2077","3.37","0","0.00"
"067170","오텍","4060","-5","-0.12",,,,,"8774","0.46","100","2.46"
"353590","오토앤","4440","35","0.79",,,,,"2247","1.98","0","0.00"
"173130","오파스넷","7840","-910","-10.40","807","9.71",,,"3525","2.22","100","1.28"
"440320","오픈놀","5730","-310","-5.13","155","36.97",,,"3828","1.50","0","0.00"
"049480","오픈베이스","2350","40","1.73","166","14.16",,,"2588","0.91","25","1.06"
"394280","오픈엣지테크놀로지","18390","-40","-0.22",,,"309","59.43","959","19.18","0","0.00"
"309930","오하임앤컴퍼니","2275","5","0.22","116","19.61",,,"1440","1.58","0","0.00"
"244460","올리패스","473","0","0.00",,,,,"74","6.39","0","0.00"
"226950","올릭스","14870","-1230","-7.64",,,,,"2951","5.04","0","0.00"
"057540","옴니시스템","949","6","0.64","14","67.79",,,"1736","0.55","0","0.00"
"131030","옵투스제약","7770","-70","-0.89","708","10.97",,,"8811","0.88","100","1.29"
"082210","옵트론텍","3000","-20","-0.66","389","7.71","343","8.74","1473","2.04","0","0.00"
"109080","옵티시스","7910","10","0.13","477","16.58",,,"10832","0.73","100","1.26"
"380540","옵티코어","997","0","0.00",,,,,"694","1.44","0","0.00"
"153710","옵티팜","6190","20","0.32",,,,,"1714","3.61","0","0.00"
"432430","와이랩","7230","-270","-3.60",,,,,"2006","3.60","0","0.00"
"338840","와이바이오로직스","10210","280","2.82",,,,,"1570","6.50","0","0.00"
"122990","와이솔","7400","-210","-2.76","477","15.51","1083","6.83","12573","0.59","250","3.38"
"232140","와이씨","16580","60","0.36","169","98.11","625","26.54","3853","4.30","0","0.00"
"112290","와이씨켐","18650","-250","-1.32",,,"239","78.03","5982","3.12","0","0.00"
"065530","와이어블","1740","-29","-1.64","49","35.51",,,"1574","1.11","50","2.87"
"067900","와이엔텍","7130","-100","-1.38","1330","5.36","1590","4.48","13859","0.51","50","0.70"
"007530","와이엠","3000","-30","-0.99","50","60.00",,,"2294","1.31","0","0.00"
"155650","와이엠씨","4085","20","0.49","752","5.43",,,"6217","0.66","200","4.90"
"273640","와이엠텍","15560","-20","-0.13","609","25.55",,,"5505","2.83","180","1.16"
"251370","와이엠티","9120","-60","-0.65",,,,,"7530","1.21","0","0.00"
"066430","와이오엠","586","12","2.09","74","7.92",,,"1098","0.53","0","0.00"
"273060","와이즈버즈","1119","6","0.54","17","65.82",,,"904","1.24","0","0.00"
"019210","와이지-원","5680","10","0.18","731","7.77",,,"10244","0.55","280","4.93"
"122870","와이지엔터테인먼트","35000","-700","-1.96","3310","10.57","2460","14.23","25166","1.39","300","0.86"
"011690","와이투솔루션","3120","70","2.30",,,,,"2788","1.12","0","0.00"
"332570","와이팜","3295","-10","-0.30","529","6.23",,,"2210","1.49","0","0.00"
"079000","와토스코리아","5300","-110","-2.03","370","14.32",,,"11013","0.48","200","3.77"
"403490","우듬지팜","2305","20","0.88","34","67.79",,,"836","2.76","0","0.00"
"316140","우리금융지주","14670","-190","-1.28","3231","4.54","4050","3.62","42116","0.35","1000","6.82"
"032820","우리기술","2485","60","2.47","33","75.30",,,"672","3.70","0","0.00"
"041190","우리기술투자","8670","70","0.81","1566","5.54",,,"6692","1.30","0","0.00"
"115440","우리넷","6260","30","0.48","636","9.84",,,"7071","0.89","0","0.00"
"046970","우리로","1207","-17","-1.39",,,,,"1039","1.16","0","0.00"
"082850","우리바이오","4040","15","0.37","331","12.21",,,"4227","0.96","0","0.00"
"215360","우리산업","13640","-360","-2.57","1939","7.03",,,"10771","1.27","165","1.21"
"072470","우리산업홀딩스","3500","5","0.14","410","8.54",,,"6930","0.51","50","1.43"
"073560","우리손에프앤지","1441","8","0.56","22","65.50",,,"3625","0.40","25","1.73"
"037400","우리엔터프라이즈","1424","47","3.41","208","6.85",,,"5536","0.26","0","0.00"
"153490","우리이앤엘","868","-1","-0.12","107","8.11",,,"1616","0.54","0","0.00"
"101170","우림피티에스","6770","-400","-5.58","381","17.77",,,"6775","1.00","50","0.74"
"006980","우성","17750","20","0.11","4307","4.12",,,"71109","0.25","300","1.69"
"066590","우수AMS","3360","0","0.00","261","12.87",,,"2109","1.59","0","0.00"
"017370","우신시스템","7070","-10","-0.14","477","14.82","1277","5.54","6200","1.14","50","0.71"
"103840","우양","6260","-560","-8.21",,,"580","10.78","2562","2.44","0","0.00"
"046940","우원개발","2800","20","0.72","82","34.15",,,"5712","0.49","0","0.00"
"215380","우정바이오","1411","-69","-4.66",,,,,"1480","0.95","0","0.00"
"065680","우주일렉트로","15370","10","0.07","684","22.47",,,"27866","0.55","150","0.98"
"105840","우진","8450","-160","-1.86","589","14.35","833","10.14","8509","0.99","200","2.37"
"018620","우진비앤지","1101","3","0.27",,,,,"1161","0.95","0","0.00"
"010400","우진아이엔에스","3725","-120","-3.12","288","12.93",,,"14230","0.26","0","0.00"
"457550","우진엔텍","23300","-3400","-12.73","830","28.07",,,"4701","4.96","330","1.42"
"049800","우진플라임","2275","-15","-0.66","303","7.51",,,"5321","0.43","50","2.20"
"016880","웅진","1115","-4","-0.36",,,,,"837","1.33","0","0.00"
"095720","웅진씽크빅","1967","-13","-0.66",,,"130","15.16","2754","0.71","0","0.00"
"396470","워트","14020","230","1.67","172","81.51",,,"3765","3.72","50","0.36"
"005820","원림","16650","50","0.30","3577","4.65",,,"58550","0.28","500","3.00"
"307280","원바이오젠","1604","5","0.31","157","10.22",,,"908","1.77","20","1.25"
"032940","원익","4255","10","0.24",,,,,"13720","0.31","0","0.00"
"240810","원익IPS","35050","300","0.86",,,"1275","27.49","17813","1.97","0","0.00"
"074600","원익QnC","31850","-200","-0.62","1451","21.95","3202","9.95","15504","2.05","57","0.18"
"104830","원익머트리얼즈","31250","200","0.64","1098","28.46","4413","7.08","35554","0.88","150","0.48"
"014190","원익큐브","1776","-94","-5.03","140","12.69",,,"2944","0.60","0","0.00"
"217820","원익피앤이","3735","-85","-2.23",,,,,"3202","1.17","0","0.00"
"030530","원익홀딩스","3225","25","0.78",,,,,"13592","0.24","0","0.00"
"012620","원일특강","7810","10","0.13","1818","4.30",,,"35162","0.22","220","2.82"
"382840","원준","11200","-100","-0.88","369","30.35",,,"7851","1.43","200","1.79"
"336570","원텍","6910","-10","-0.14","441","15.67","585","11.81","1126","6.14","50","0.72"
"376980","원티드랩","5660","-50","-0.88","155","36.52",,,"3829","1.48","0","0.00"
"008370","원풍","4975","-135","-2.64","591","8.42",,,"7957","0.63","220","4.42"
"008290","원풍물산","590","-31","-4.99",,,,,"285","2.07","0","0.00"
"101160","월덱스","22600","100","0.44","3261","6.93",,,"14506","1.56","60","0.27"
"064090","웨스트라이즈","6110","-20","-0.33",,,,,"1188","5.14","0","0.00"
"336060","웨이버스","1650","-22","-1.32","148","11.15",,,"732","2.25","0","0.00"
"095270","웨이브일렉트로","6530","350","5.66","48","136.04",,,"4553","1.43","0","0.00"
"010600","웰바이오텍","545","0","0.00",,,,,"418","1.30","0","0.00"
"065950","웰크론","2395","15","0.63",,,,,"2571","0.93","0","0.00"
"076080","웰크론한텍","1586","3","0.19",,,,,"2890","0.55","0","0.00"
"043590","웰킵스하이텍","971","6","0.62","343","2.83",,,"1598","0.61","0","0.00"
"196700","웹스","1452","-16","-1.09","70","20.74",,,"2378","0.61","0","0.00"
"069080","웹젠","15250","-360","-2.31","1955","7.80","2318","6.58","21098","0.72","300","1.97"
"053580","웹케시","7970","-20","-0.25","416","19.16","626","12.74","7720","1.03","100","1.25"
"071460","위니아","613","0","0.00",,,,,,,"0","0.00"
"377460","위니아에이드","1691","0","0.00",,,,,"4966","0.34","0","0.00"
"044340","위닉스","8120","70","0.87","633","12.83",,,"13257","0.61","300","3.69"
"330350","위더스제약","8590","170","2.02","603","14.25",,,"6839","1.26","100","1.16"
"348350","위드텍","8860","30","0.34","630","14.06",,,"11469","0.77","0","0.00"
"112040","위메이드","37350","50","0.13",,,"2848","13.11","7843","4.76","0","0.00"
"101730","위메이드맥스","9200","-100","-1.08","194","47.42",,,"2524","3.65","0","0.00"
"123420","위메이드플레이","8560","-40","-0.47","415","20.63",,,"20967","0.41","0","0.00"
"065370","위세아이텍","5810","10","0.17",,,,,"4698","1.24","150","2.58"
"038620","위즈코프","691","-3","-0.43","23","30.04",,,"1277","0.54","0","0.00"
"299900","위지윅스튜디오","1650","-33","-1.96","299","5.52",,,"1311","1.26","0","0.00"
"036090","위지트","709","-5","-0.70",,,,,"996","0.71","0","0.00"
"136540","윈스","14370","-60","-0.42","1681","8.55",,,"14933","0.96","500","3.48"
"097800","윈팩","1943","-37","-1.87",,,,,"619","3.14","0","0.00"
"192390","윈하이텍","4115","-25","-0.60","610","6.75",,,"6383","0.64","60","1.46"
"008600","윌비스","466","-1","-0.21",,,,,"1660","0.28","0","0.00"
"335870","윙스풋","1300","-28","-2.11","203","6.40",,,"1793","0.73","0","0.00"
"033270","유나이티드제약","23700","250","1.07","3298","7.19","3537","6.70","25898","0.92","420","1.77"
"014830","유니드","95000","-4400","-4.43","2450","38.78","14996","6.34","136033","0.70","1600","1.68"
"446070","유니드비티플러스","4635","85","1.87","81","57.22",,,"18099","0.26","0","0.00"
"036200","유니셈","9100","0","0.00","620","14.68","986","9.23","7288","1.25","80","0.88"
"018000","유니슨","759","4","0.53",,,,,"426","1.78","0","0.00"
"000910","유니온","5060","-150","-2.88","468","10.81",,,"8302","0.61","125","2.47"
"047400","유니온머티리얼","2600","-100","-3.70",,,,,"1517","1.71","0","0.00"
"203450","유니온커뮤니티","2675","0","0.00","238","11.24",,,"3087","0.87","70","2.62"
"011330","유니켐","1594","5","0.31",,,,,"1506","1.06","0","0.00"
"077500","유니퀘스트","5370","0","0.00","771","6.96",,,"9906","0.54","200","3.72"
"011320","유니크","4100","-5","-0.12","330","12.42",,,"6072","0.68","45","1.10"
"086390","유니테스트","12400","-100","-0.80","332","37.35",,,"7270","1.71","150","1.21"
"241690","유니테크노","4040","75","1.89","373","10.83",,,"5150","0.78","0","0.00"
"142210","유니트론텍","5910","-10","-0.17","1002","5.90",,,"5697","1.04","100","1.69"
"048430","유라테크","7180","-70","-0.97","1507","4.76",,,"11693","0.61","190","2.65"
"206650","유바이오로직스","11590","240","2.11",,,"558","20.76","3055","3.79","0","0.00"
"089850","유비벨록스","8330","140","1.71","1439","5.79","2607","3.20","8442","0.99","280","3.36"
"084440","유비온","990","-5","-0.50",,,,,"464","2.13","0","0.00"
"032620","유비케어","4485","55","1.24",,,,,"2071","2.17","60","1.34"
"264450","유비쿼스","14990","-150","-0.99","2529","5.93",,,"16113","0.93","510","3.40"
"078070","유비쿼스홀딩스","10300","-370","-3.47","847","12.16",,,"14656","0.70","250","2.43"
"002920","유성기업","2500","0","0.00","381","6.56",,,"11627","0.22","60","2.40"
"024800","유성티엔에스","2050","0","0.00","1703","1.20",,,"12622","0.16","0","0.00"
"000700","유수홀딩스","5390","0","0.00","417","12.93",,,"13687","0.39","350","6.49"
"054930","유신","29150","-1300","-4.27","6698","4.35",,,"42319","0.69","750","2.57"
"069330","유아이디","1500","0","0.00",,,,,"1315","1.14","0","0.00"
"049520","유아이엘","6350","80","1.28","540","11.76",,,"7593","0.84","0","0.00"
"435380","유안타제10호스팩","2165","-5","-0.23",,,,,,,"0","0.00"
"444920","유안타제11호스팩","2155","0","0.00",,,,,,,"0","0.00"
"446150","유안타제12호스팩","2380","0","0.00",,,,,,,"0","0.00"
"449020","유안타제13호스팩","2065","-10","-0.48",,,,,,,"0","0.00"
"450940","유안타제14호스팩","2165","0","0.00",,,,,,,"0","0.00"
"473050","유안타제15호스팩","2055","0","0.00",,,,,,,"0","0.00"
"474490","유안타제16호스팩","2070","-5","-0.24",,,,,,,"0","0.00"
"430700","유안타제9호스팩","2200","10","0.46",,,,,,,"0","0.00"
"003470","유안타증권","2960","20","0.68","299","9.90",,,"7793","0.38","180","6.08"
"003475","유안타증권우","3060","0","0.00",,,,,,,"230","7.52"
"263770","유에스티","2460","-55","-2.19","498","4.94",,,"3348","0.73","100","4.07"
"072130","유엔젤","3210","-30","-0.93","120","26.75",,,"4588","0.70","0","0.00"
"000220","유유제약","5060","-20","-0.39",,,,,"5976","0.85","0","0.00"
"000225","유유제약1우","5120","-30","-0.58",,,,,,,"0","0.00"
"000227","유유제약2우B","11500","-80","-0.69",,,,,,,"0","0.00"
"388720","유일로보틱스","26500","-650","-2.39",,,,,"3903","6.79","0","0.00"
"340930","유일에너테크","2515","5","0.20",,,,,"2062","1.22","0","0.00"
"023410","유진기업","3595","-20","-0.55","959","3.75",,,"14368","0.25","170","4.73"
"056080","유진로봇","7080","-30","-0.42",,,,,"1037","6.83","0","0.00"
"468760","유진스팩10호","2195","0","0.00",,,,,,,"0","0.00"
"442130","유진스팩9호","2345","10","0.43",,,,,,,"0","0.00"
"084370","유진테크","44700","200","0.45","1099","40.67","2282","19.59","15517","2.88","200","0.45"
"240600","유진테크놀로지","9050","-190","-2.06",,,,,"6979","1.30","0","0.00"
"001200","유진투자증권","5240","40","0.77","334","15.69",,,"11018","0.48","60","1.15"
"221800","유투바이오","4420","260","6.25","63","70.16","154","28.64","3366","1.31","30","0.68"
"179900","유티아이","29550","-300","-1.01",,,,,"983","30.06","0","0.00"
"263050","유틸렉스","2850","-155","-5.16",,,,,"1642","1.74","0","0.00"
"000100","유한양행","97800","1000","1.03","1815","53.88","2201","44.43","27491","3.56","450","0.46"
"000105","유한양행우","75300","500","0.67",,,,,,,"460","0.61"
"003460","유화증권","2215","15","0.68","119","18.61",,,"8346","0.27","120","5.42"
"003465","유화증권우","2155","-5","-0.23",,,,,,,"130","6.03"
"191410","육일씨엔에쓰","2290","-50","-2.14",,,,,"1957","1.17","0","0.00"
"372170","윤성에프앤씨","57300","-500","-0.87","3073","18.65",,,"20202","2.84","150","0.26"
"146060","율촌","1489","7","0.47",,,"127","11.70","2020","0.74","0","0.00"
"008730","율촌화학","31600","700","2.27",,,,,"12349","2.56","250","0.79"
"072770","율호","2020","-25","-1.22",,,,,"1018","1.98","0","0.00"
"008250","이건산업","5590","30","0.54",,,,,"18529","0.30","100","1.79"
"039020","이건홀딩스","2285","-10","-0.44",,,,,"9226","0.25","50","2.19"
"025820","이구산업","4720","-70","-1.46","20","236.00",,,"3766","1.25","50","1.06"
"067920","이글루","5690","40","0.71","835","6.81",,,"7291","0.78","180","3.16"
"044960","이글벳","5350","20","0.38","242","22.11",,,"3694","1.45","40","0.75"
"303530","이노뎁","8590","-140","-1.60","144","59.65",,,"5510","1.56","0","0.00"
"296640","이노룰스","6350","30","0.47","7","907.14",,,"5939","1.07","60","0.94"
"302430","이노메트리","9590","350","3.79","800","11.99",,,"6563","1.46","0","0.00"
"214320","이노션","19760","-50","-0.25","2544","7.77","2630","7.51","22771","0.87","1175","5.95"
"462350","이노스페이스","25600","-150","-0.58",,,,,"2471","10.36","0","0.00"
"274400","이노시뮬레이션","7150","160","2.29",,,,,"3647","1.96","0","0.00"
"056090","이노시스","1626","29","1.82","21","77.43",,,"763","2.13","0","0.00"
"073490","이노와이어리스","19600","-210","-1.06","1430","13.71",,,"21824","0.90","350","1.79"
"215790","이노인스트루먼트","616","-17","-2.69",,,,,"1963","0.31","0","0.00"
"344860","이노진","2050","-15","-0.73","120","17.08",,,"1340","1.53","30","1.46"
"088390","이녹스","17150","-630","-3.54",,,,,"20528","0.84","0","0.00"
"272290","이녹스첨단소재","32450","450","1.41","1673","19.40","3628","8.94","20702","1.57","250","0.77"
"053350","이니텍","3750","-10","-0.27",,,,,"6362","0.59","20","0.53"
"452400","이닉스","11500","-10","-0.09","1837","6.26",,,"13452","0.85","416","3.62"
"264850","이랜시스","5810","190","3.38","168","34.58",,,"1570","3.70","50","0.86"
"054210","이랜텍","8020","-10","-0.12","659","12.17",,,"9538","0.84","80","1.00"
"009730","이렘","1740","-24","-1.36","3","580.00",,,"1094","1.59","0","0.00"
"164060","이루다","6440","100","1.58",,,,,"2682","2.40","0","0.00"
"065440","이루온","1386","-9","-0.65","141","9.83",,,"1706","0.81","0","0.00"
"139480","이마트","57500","1900","3.42",,,"3536","16.26","427553","0.13","2000","3.48"
"115610","이미지스","2290","-105","-4.38",,,,,"404","5.67","0","0.00"
"478110","이베스트스팩6호","2055","-5","-0.24",,,,,,,"0","0.00"
"131400","이브이첨단소재","2200","0","0.00","28","78.57",,,"2035","1.08","0","0.00"
"351330","이삭엔지니어링","12070","-220","-1.79",,,,,"5794","2.08","0","0.00"
"080010","이상네트웍스","5590","110","2.01","620","9.02",,,"12329","0.45","770","13.77"
"457190","이수스페셜티케미컬","37050","350","0.95",,,,,"3426","10.81","0","0.00"
"086890","이수앱지스","7020","320","4.78","108","65.00",,,"2230","3.15","0","0.00"
"007660","이수페타시스","47350","500","1.07","755","62.72","2026","23.37","4218","11.23","100","0.21"
"005950","이수화학","9020","-210","-2.28",,,,,"7144","1.26","0","0.00"
"015020","이스타코","683","-3","-0.44",,,,,"1090","0.63","0","0.00"
"047560","이스트소프트","15550","-450","-2.81",,,,,"7330","2.12","0","0.00"
"239340","이스트에이드","2070","15","0.73",,,,,"934","2.22","0","0.00"
"067010","이씨에스","3250","-15","-0.46","378","8.60",,,"4538","0.72","120","3.69"
"093230","이아이디","1392","0","0.00",,,,,"831","1.68","0","0.00"
